TransactionID,TransactionDate,Time,TransactionAmount (INR),Mobile,IsFraud
T13567,27-09-2022,6151,45,9088909938,0
T13568,27-09-2022,1844,290,9088909939,0
T13569,27-09-2022,3660,600,9088909940,0
T13570,22-09-2022,3054,210,9088909941,0
T13571,22-09-2022,2191,1999,9088909942,0
T13572,22-09-2022,4009,150,9088909943,0
T13573,27-09-2022,3536,727.91,9088909944,0
T13574,27-09-2022,6557,1000,9088909945,0
T13575,27-09-2022,3856,500,9088909946,0
T13576,27-09-2022,8,50,9088909947,1
T13577,27-09-2022,2579,1280,9088909948,0
T13578,27-09-2022,3719,5577,9088909934,0
T13579,27-09-2022,3289,335,9088909935,0
T13580,22-09-2022,1202,599,9088909936,0
T13581,22-09-2022,2603,604,9088909937,0
T13582,22-09-2022,4823,42,9088909938,0
T13583,22-09-2022,395,101.15,9088909939,1
T13584,22-09-2022,1941,3000,9088909940,0
T13585,22-09-2022,6776,50,9088909941,0
T13586,27-09-2022,4305,81,9088909942,0
T13587,27-09-2022,2944,1714.62,9088909943,0
T13588,27-09-2022,6147,100,9088909944,0
T13589,27-09-2022,1283,2070,9088909945,0
T13590,27-09-2022,3491,175,9088909946,0
T13591,27-09-2022,2863,25,9088909947,0
T13592,27-09-2022,1917,200,9088909948,0
T13593,27-09-2022,4933,99,9088909934,0
T13594,27-09-2022,6940,360,9088909935,0
T13595,22-09-2022,1617,793.18,9088909936,0
T13596,22-09-2022,5101,101,9088909937,0
T13597,22-09-2022,5213,500,9088909938,0
T13598,22-09-2022,2929,300,9088909939,0
T13599,22-09-2022,6088,2017.2,9088909940,0
T13600,22-09-2022,5527,333.57,9088909941,0
T13601,22-09-2022,3426,200,9088909942,0
T13602,22-09-2022,6975,606.9,9088909943,0
T13603,27-09-2022,4038,2010,9088909944,0
T13604,27-09-2022,1459,229,9088909945,0
T13605,27-09-2022,557,50,9088909946,1
T13606,22-09-2022,3625,4285,9088909947,0
T13607,22-09-2022,4325,326,9088909948,0
T13608,22-09-2022,6042,264.87,9088909946,0
T13609,22-09-2022,6613,856,9088909947,0
T13610,22-09-2022,3262,100,9088909948,0
T13611,22-09-2022,6546,113,9088909947,0
T13612,22-09-2022,2195,940,9088909948,0
T13613,27-09-2022,5258,499,9088909947,0
T13614,27-09-2022,23,200,9088909948,1
T13615,27-09-2022,4872,120,9088909934,0
T13616,27-09-2022,3292,540,9088909935,0
T13617,27-09-2022,6107,545,9088909936,0
T13618,27-09-2022,3070,5250.96,9088909937,0
T13619,27-09-2022,6426,476,9088909938,0
T13620,27-09-2022,5494,290.37,9088909939,0
T13621,22-09-2022,4321,193,9088909940,0
T13622,22-09-2022,1811,321,9088909941,0
T13623,27-09-2022,4083,1611,9088909942,0
T13624,27-09-2022,204,50,9088909943,1
T13625,27-09-2022,4811,70,9088909944,0
T13626,27-09-2022,461,280,9088909945,1
T13627,27-09-2022,5209,2990.01,9088909946,0
T13628,27-09-2022,4044,7175,9088909947,0
T13629,27-09-2022,1422,1259,9088909948,0
T13630,27-09-2022,2422,100,9088909935,0
T13631,27-09-2022,1698,700,9088909936,0
T13632,27-09-2022,100,200,9088909937,1
T13633,27-09-2022,2738,4799,9088909938,0
T13634,27-09-2022,6675,256,9088909939,0
T13635,27-09-2022,39,220,9088909940,1
T13636,27-09-2022,1230,499.52,9088909941,0
T13637,27-09-2022,6739,1397.01,9088909942,0
T13638,22-09-2022,751,1067,9088909943,1
T13639,27-09-2022,2523,1860,9088909944,0
T13640,27-09-2022,2321,1299,9088909945,0
T13641,27-09-2022,4719,1200,9088909946,0
T13642,27-09-2022,2667,384,9088909947,0
T13643,27-09-2022,5914,4210,9088909948,0
T13644,27-09-2022,5054,1,9088909934,0
T13645,27-09-2022,4336,528,9088909935,0
T13646,27-09-2022,4215,269,9088909936,0
T13647,27-09-2022,6953,200,9088909937,0
T13648,27-09-2022,3842,567,9088909938,0
T13649,27-09-2022,1266,1600,9088909939,0
T13650,22-09-2022,4795,201,9088909940,0
T13651,22-09-2022,3342,50,9088909941,0
T13652,22-09-2022,1898,20000,9088909942,0
T13653,22-09-2022,5848,300,9088909943,0
T13654,22-09-2022,5244,490,9088909944,0
T13655,27-09-2022,6382,8.23,9088909945,0
T13656,27-09-2022,5232,204,9088909946,0
T13657,27-09-2022,2732,1599,9088909947,0
T13658,27-09-2022,2493,1050,9088909948,0
T13659,27-09-2022,3361,55,9088909934,0
T13660,27-09-2022,933,732.52,9088909935,1
T13661,27-09-2022,4965,220,9088909936,0
T13662,27-09-2022,3592,375,9088909937,0
T13663,27-09-2022,6459,693,9088909938,0
T13664,27-09-2022,6781,151,9088909939,0
T13665,27-09-2022,3421,14396,9088909940,0
T13666,27-09-2022,3238,3031,9088909941,0
T13667,27-09-2022,6598,400,9088909942,0
T13668,22-09-2022,2209,1222,9088909943,0
T13669,22-09-2022,5711,5294.49,9088909944,0
T13670,22-09-2022,1209,100,9088909945,0
T13671,22-09-2022,3571,1260,9088909946,0
T13672,22-09-2022,3637,100,9088909947,0
T13673,27-09-2022,2015,300,9088909948,0
T13674,27-09-2022,4082,200,9088909946,0
T13675,26-09-2022,806,1900,9088909947,1
T13676,25-09-2022,4145,7.04,9088909948,0
T13677,25-09-2022,6775,363,9088909935,0
T13678,25-09-2022,2318,705,9088909936,0
T13679,25-09-2022,2933,1473,9088909937,0
T13680,25-09-2022,3358,1547,9088909938,0
T13681,26-09-2022,3590,255,9088909939,0
T13682,25-09-2022,4112,200,9088909940,0
T13683,26-09-2022,6730,53,9088909941,0
T13684,26-09-2022,837,50,9088909942,1
T13685,27-09-2022,4620,270,9088909943,0
T13686,27-09-2022,2519,99,9088909944,0
T13687,27-09-2022,4208,20,9088909945,0
T13688,27-09-2022,5620,3000,9088909946,0
T13689,27-09-2022,6755,780,9088909947,0
T13690,27-09-2022,3286,1608.62,9088909948,0
T13691,27-09-2022,774,493,9088909949,1
T13692,25-09-2022,6673,6.48,9088909935,0
T13693,25-09-2022,2556,480,9088909936,0
T13694,25-09-2022,141,100,9088909937,1
T13695,25-09-2022,4516,50,9088909938,0
T13696,25-09-2022,2857,4808,9088909939,0
T13697,25-09-2022,1827,196.65,9088909940,0
T13698,25-09-2022,3791,359,9088909941,0
T13699,25-09-2022,5021,1227,9088909899,0
T13700,25-09-2022,843,339,9088909900,1
T13701,25-09-2022,3243,69,9088909901,0
T13702,25-09-2022,6055,7271,9088909902,0
T13703,25-09-2022,3310,1166.35,9088909903,0
T13704,25-09-2022,6279,640,9088909904,0
T13705,27-09-2022,1801,6210,9088909905,0
T13706,27-09-2022,6083,1714.62,9088909906,0
T13707,27-09-2022,3639,88,9088909907,0
T13708,27-09-2022,6065,435,9088909908,0
T13709,26-09-2022,5479,19786,9088909909,0
T13710,25-09-2022,3432,71,9088909910,0
T13711,25-09-2022,3509,53,9088909911,0
T13712,25-09-2022,3674,1043,9088909912,0
T13713,25-09-2022,1932,374.44,9088909913,0
T13714,25-09-2022,4169,450,9088909899,0
T13715,25-09-2022,5024,274,9088909900,0
T13716,25-09-2022,2775,550,9088909901,0
T13717,25-09-2022,5870,50,9088909902,0
T13718,25-09-2022,177,1500,9088909903,1
T13719,25-09-2022,6448,980,9088909904,0
T13720,25-09-2022,6816,5018.15,9088909905,0
T13721,25-09-2022,2714,239,9088909906,0
T13722,25-09-2022,2082,255,9088909907,0
T13723,25-09-2022,48,35,9088909908,1
T13724,25-09-2022,5821,720.78,9088909909,0
T13725,27-09-2022,3336,276,9088909910,0
T13726,26-09-2022,6394,500,9088909911,0
T13727,25-09-2022,4797,1824,9088909912,0
T13728,25-09-2022,2877,1340,9088909913,0
T13729,25-09-2022,3680,500,9088909912,0
T13730,25-09-2022,1568,90,9088909913,0
T13731,25-09-2022,3989,650,9088909899,0
T13732,25-09-2022,5977,50,9088909900,0
T13733,25-09-2022,4815,723,9088909901,0
T13734,25-09-2022,2050,2001.01,9088909902,0
T13735,25-09-2022,6405,468,9088909903,0
T13736,25-09-2022,3654,1515,9088909904,0
T13737,25-09-2022,2059,200,9088909905,0
T13738,25-09-2022,3012,725,9088909906,0
T13739,25-09-2022,2771,574.79,9088909907,0
T13740,25-09-2022,6864,50,9088909908,0
T13741,25-09-2022,3695,654,9088909909,0
T13742,25-09-2022,4096,425,9088909910,0
T13743,27-09-2022,5584,404,9088909911,0
T13744,27-09-2022,4289,300,9088909912,0
T13745,27-09-2022,3395,1439,9088909913,0
T13746,27-09-2022,3365,1680.5,9088909900,0
T13747,25-09-2022,5880,2999,9088909901,0
T13748,25-09-2022,2330,177,9088909902,0
T13749,25-09-2022,4316,855,9088909903,0
T13750,25-09-2022,3984,50,9088909904,0
T13751,25-09-2022,471,794,9088909905,1
T13752,25-09-2022,6645,50,9088909906,0
T13753,25-09-2022,4481,200,9088909907,0
T13754,25-09-2022,595,350,9088909908,1
T13755,25-09-2022,3959,300,9088909909,0
T13756,25-09-2022,923,100,9088909910,1
T13757,26-09-2022,378,1935.4,9088909911,1
T13758,25-09-2022,4074,675,9088909912,0
T13759,25-09-2022,729,460,9088909913,1
T13760,25-09-2022,758,690.46,9088909899,1
T13761,25-09-2022,6927,1700,9088909900,0
T13762,25-09-2022,4758,10,9088909901,0
T13763,25-09-2022,4549,10,9088909902,0
T13764,27-09-2022,4116,25,9088909903,0
T13765,27-09-2022,2418,370.51,9088909904,0
T13766,27-09-2022,6158,250,9088909905,0
T13767,27-09-2022,603,10,9088909906,1
T13768,27-09-2022,947,100,9088909907,1
T13769,27-09-2022,5553,500,9088909908,0
T13770,25-09-2022,1489,186.44,9088909909,0
T13771,25-09-2022,5552,31,9088909910,0
T13772,25-09-2022,574,1913,9088909911,1
T13773,25-09-2022,4312,1359,9088909912,0
T13774,25-09-2022,6783,100,9088909913,0
T13775,25-09-2022,408,8000,9088909899,1
T13776,25-09-2022,6682,1330,9088909900,0
T13777,27-09-2022,5462,95,9088909901,0
T13778,27-09-2022,1525,30,9088909902,0
T13779,27-09-2022,6602,1401.19,9088909903,0
T13780,27-09-2022,2793,100,9088909904,0
T13781,26-09-2022,558,49,9088909905,1
T13782,26-09-2022,5937,1118,9088909906,0
T13783,25-09-2022,1070,227.28,9088909907,0
T13784,25-09-2022,1713,955,9088909908,0
T13785,25-09-2022,3462,230.74,9088909909,0
T13786,25-09-2022,4746,12121,9088909910,0
T13787,26-09-2022,5476,180,9088909911,0
T13788,26-09-2022,4867,380,9088909912,0
T13789,25-09-2022,2357,275.31,9088909913,0
T13790,25-09-2022,6356,2739,9088909911,0
T13791,25-09-2022,5799,50,9088909912,0
T13792,25-09-2022,3607,340,9088909913,0
T13793,27-09-2022,6722,2543,9088909912,0
T13794,27-09-2022,1972,2998,9088909913,0
T13795,27-09-2022,4945,26.04,9088909912,0
T13796,27-09-2022,782,290,9088909913,1
T13797,27-09-2022,6357,230,9088909899,0
T13798,27-09-2022,2525,70,9088909900,0
T13799,27-09-2022,5845,600,9088909901,0
T13800,27-09-2022,4483,510,9088909902,0
T13801,25-09-2022,3450,150,9088909903,0
T13802,25-09-2022,4922,264,9088909904,0
T13803,25-09-2022,2934,630,9088909905,0
T13804,25-09-2022,4285,3387.03,9088909906,0
T13805,25-09-2022,1965,2653,9088909907,0
T13806,26-09-2022,5028,2273.9,9088909908,0
T13807,27-09-2022,65,606.9,9088909909,1
T13808,27-09-2022,6524,603,9088909910,0
T13809,22-09-2022,3464,34,9088909911,0
T13810,22-09-2022,2087,28,9088909912,0
T13811,22-09-2022,1507,1000,9088909913,0
T13812,22-09-2022,5226,2720,9088909900,0
T13813,22-09-2022,2740,570,9088909901,0
T13814,22-09-2022,2025,700,9088909902,0
T13815,27-09-2022,687,3338,9088909903,1
T13816,27-09-2022,99,1446,9088909904,1
T13817,27-09-2022,1001,150,9088909905,0
T13818,27-09-2022,2139,1090,9088909906,0
T13819,27-09-2022,4122,362,9088909907,0
T13820,22-09-2022,2802,59,9088909908,0
T13821,22-09-2022,4661,8370,9088909909,0
T13822,22-09-2022,501,100,9088909910,1
T13823,22-09-2022,5824,99,9088909911,0
T13824,22-09-2022,1651,604,9088909912,0
T13825,22-09-2022,2931,1200,9088909913,0
T13826,22-09-2022,2399,100,9088909899,0
T13827,27-09-2022,1034,100.85,9088909900,0
T13828,27-09-2022,2365,100,9088909901,0
T13829,27-09-2022,5564,180,9088909902,0
T13830,27-09-2022,2618,1990,9088909903,0
T13831,27-09-2022,3775,199,9088909904,0
T13832,22-09-2022,942,954,9088909905,1
T13833,22-09-2022,1086,250,9088909906,0
T13834,22-09-2022,170,19,9088909907,1
T13835,22-09-2022,2478,1729.69,9088909908,0
T13836,22-09-2022,2713,100,9088909909,0
T13837,22-09-2022,6834,1303,9088909910,0
T13838,22-09-2022,3338,30,9088909911,0
T13839,22-09-2022,3210,7997,9088909912,0
T13840,22-09-2022,2610,192,9088909913,0
T13841,22-09-2022,2038,5050,9088909899,0
T13842,22-09-2022,1052,2584,9088909900,0
T13843,27-09-2022,4259,472,9088909901,0
T13844,27-09-2022,5445,727.11,9088909902,0
T13845,27-09-2022,5512,1328,9088909903,0
T13846,27-09-2022,2659,1194,9088909904,0
T13847,27-09-2022,1269,150,9088909905,0
T13848,22-09-2022,5306,100,9088909906,0
T13849,22-09-2022,1955,250,9088909907,0
T13850,22-09-2022,3418,110,9088909908,0
T13851,22-09-2022,6051,270,9088909909,0
T13852,22-09-2022,376,345,9088909910,1
T13853,22-09-2022,574,30500,9088909911,1
T13854,22-09-2022,1313,2000,9088909912,0
T13855,27-09-2022,1175,1485,9088909913,0
T13856,27-09-2022,799,330,9088909911,1
T13857,27-09-2022,265,200,9088909912,1
T13858,27-09-2022,3140,1995,9088909913,0
T13859,27-09-2022,3153,50,9088909899,0
T13860,27-09-2022,6106,50,9088909900,0
T13861,27-09-2022,3963,300,9088909901,0
T13862,22-09-2022,1478,309,9088909902,0
T13863,27-09-2022,939,50,9088909903,1
T13864,27-09-2022,1223,223,9088909904,0
T13865,27-09-2022,1827,100,9088909905,0
T13866,27-09-2022,6517,1313,9088909906,0
T13867,27-09-2022,5688,70.2,9088909907,0
T13868,22-09-2022,3467,35,9088909908,0
T13869,22-09-2022,3182,291,9088909909,0
T13870,27-09-2022,5208,8000,9088909910,0
T13871,27-09-2022,4330,126.53,9088909911,0
T13872,27-09-2022,6975,50,9088909912,0
T13873,27-09-2022,4233,50,9088909913,0
T13874,27-09-2022,2814,6198,9088909899,0
T13875,27-09-2022,6529,3900,9088909900,0
T13876,27-09-2022,6639,91,9088909901,0
T13877,27-09-2022,6332,1380,9088909902,0
T13878,27-09-2022,2913,393,9088909903,0
T13879,27-09-2022,4523,1500,9088909904,0
T13880,27-09-2022,6124,240,9088909905,0
T13881,27-09-2022,5740,276.76,9088909906,0
T13882,27-09-2022,1597,500,9088909907,0
T13883,27-09-2022,4764,225,9088909908,0
T13884,27-09-2022,6771,17.98,9088909909,0
T13885,27-09-2022,508,500,9088909910,1
T13886,22-09-2022,6046,4083,9088909911,0
T13887,27-09-2022,2289,88,9088909912,0
T13888,27-09-2022,3266,35.99,9088909913,0
T13889,27-09-2022,6060,100,9088909912,0
T13890,27-09-2022,6697,300,9088909913,0
T13891,27-09-2022,6834,1600,9088909899,0
T13892,27-09-2022,377,4.31,9088909900,1
T13893,27-09-2022,92,21.76,9088909901,1
T13894,22-09-2022,5370,6000,9088909902,0
T13895,22-09-2022,4649,2440,9088909903,0
T13896,22-09-2022,6302,337.2,9088909904,0
T13897,22-09-2022,3073,180,9088909905,0
T13898,26-09-2022,4616,1008,9088909906,0
T13899,26-09-2022,2989,179,9088909907,0
T13900,26-09-2022,3097,1795,9088909908,0
T13901,26-09-2022,3580,278,9088909909,0
T13902,26-09-2022,6524,475,9088909910,0
T13903,26-09-2022,2201,95,9088909911,0
T13904,26-09-2022,6929,1950.84,9088909912,0
T13905,26-09-2022,6484,1250,9088909913,0
T13906,26-09-2022,6531,655.87,9088909900,0
T13907,26-09-2022,367,477,9088909901,1
T13908,26-09-2022,3228,50,9088909902,0
T13909,26-09-2022,5028,49,9088909903,0
T13910,26-09-2022,1419,463.05,9088909904,0
T13911,26-09-2022,1927,3750,9088909905,0
T13912,26-09-2022,2752,1890.63,9088909906,0
T13913,27-09-2022,6799,270.5,9088909907,0
T13914,27-09-2022,6381,1593,9088909908,0
T13915,27-09-2022,2346,210,9088909909,0
T13916,27-09-2022,234,1330,9088909910,1
T13917,27-09-2022,311,2641.29,9088909911,1
T13918,27-09-2022,888,5479,9088909912,1
T13919,26-09-2022,711,1000,9088909913,1
T13920,26-09-2022,5768,20,9088909899,0
T13921,26-09-2022,5110,2283,9088909900,0
T13922,26-09-2022,5338,498.95,9088909901,0
T13923,26-09-2022,6722,500,9088909902,0
T13924,26-09-2022,4467,100,9088909903,0
T13925,26-09-2022,2070,5462,9088909904,0
T13926,26-09-2022,1511,900,9088909905,0
T13927,26-09-2022,6982,1170,9088909906,0
T13928,26-09-2022,3187,6390,9088909907,0
T13929,26-09-2022,2702,260,9088909908,0
T13930,26-09-2022,3066,570,9088909909,0
T13931,26-09-2022,6548,100,9088909910,0
T13932,26-09-2022,158,150,9088909911,1
T13933,26-09-2022,1951,55,9088909912,0
T13934,27-09-2022,5764,1650,9088909913,0
T13935,27-09-2022,6353,1,9088909899,0
T13936,26-09-2022,3784,293.53,9088909900,0
T13937,26-09-2022,417,400,9088909901,1
T13938,26-09-2022,6791,90,9088909902,0
T13939,26-09-2022,5868,2375,9088909903,0
T13940,26-09-2022,2554,3750,9088909904,0
T13941,26-09-2022,3423,373,9088909905,0
T13942,26-09-2022,1456,500,9088909906,0
T13943,26-09-2022,3259,2185.2,9088909907,0
T13944,26-09-2022,3208,200,9088909908,0
T13945,26-09-2022,1732,804,9088909909,0
T13946,26-09-2022,3984,500,9088909910,0
T13947,26-09-2022,6894,236,9088909911,0
T13948,26-09-2022,489,28,9088909912,1
T13949,26-09-2022,5622,1714.62,9088909913,0
T13950,27-09-2022,4350,999,9088909911,0
T13951,26-09-2022,1515,400,9088909912,0
T13952,26-09-2022,2465,200,9088909913,0
T13953,26-09-2022,5740,53,9088909912,0
T13954,26-09-2022,3918,60,9088909913,0
T13955,26-09-2022,6724,212.65,9088909912,0
T13956,25-09-2022,768,500,9088909913,1
T13957,26-09-2022,5077,30,9088909899,0
T13958,26-09-2022,5043,604,9088909900,0
T13959,26-09-2022,3284,50,9088909901,0
T13960,26-09-2022,1447,606.9,9088909902,0
T13961,26-09-2022,5696,29,9088909903,0
T13962,26-09-2022,4702,1300,9088909904,0
T13963,26-09-2022,3792,606,9088909905,0
T13964,26-09-2022,6731,1637.41,9088909906,0
T13965,27-09-2022,5392,100,9088909907,0
T13966,27-09-2022,6924,49,9088909908,0
T13967,27-09-2022,2354,100,9088909909,0
T13968,27-09-2022,2588,1293,9088909910,0
T13969,27-09-2022,813,50,9088909911,1
T13970,26-09-2022,5931,29,9088909912,0
T13971,26-09-2022,3214,545,9088909913,0
T13972,26-09-2022,3005,1220,9088909900,0
T13973,26-09-2022,486,3360,9088909901,1
T13974,26-09-2022,5079,1380,9088909902,0
T13975,26-09-2022,483,177,9088909903,1
T13976,26-09-2022,2076,169,9088909904,0
T13977,26-09-2022,3812,100,9088909905,0
T13978,26-09-2022,2135,650,9088909906,0
T13979,26-09-2022,1580,340,9088909907,0
T13980,26-09-2022,6533,100,9088909908,0
T13981,26-09-2022,1412,750,9088909909,0
T13982,26-09-2022,3272,999,9088909910,0
T13983,27-09-2022,4899,100,9088909911,0
T13984,27-09-2022,4505,736.04,9088909912,0
T13985,27-09-2022,4609,4585,9088909913,0
T13986,27-09-2022,3992,235,9088909899,0
T13987,27-09-2022,488,2019.6,9088909900,1
T13988,26-09-2022,5237,194,9088909901,0
T13989,26-09-2022,135,1831.13,9088909902,1
T13990,26-09-2022,6008,310.29,9088909903,0
T13991,26-09-2022,3049,2800.41,9088909904,0
T13992,26-09-2022,2817,248,9088909905,0
T13993,26-09-2022,5402,3532,9088909906,0
T13994,26-09-2022,140,220,9088909907,1
T13995,26-09-2022,4539,700,9088909908,0
T13996,26-09-2022,2921,365,9088909909,0
T13997,26-09-2022,1134,3835,9088909910,0
T13998,26-09-2022,811,20,9088909911,1
T13999,26-09-2022,5911,79,9088909912,0
T14000,26-09-2022,6954,820,9088909913,0
T14001,26-09-2022,2417,2650,9088909899,0
T14002,26-09-2022,468,2303,9088909900,1
T14003,26-09-2022,4846,300,9088909901,0
T14004,26-09-2022,3959,2700,9088909902,0
T14005,26-09-2022,6928,2603,9088909903,0
T14006,26-09-2022,1111,2500,9088909904,0
T14007,26-09-2022,4524,10,9088909905,0
T14008,26-09-2022,2993,500,9088909906,0
T14009,26-09-2022,3318,524,9088909907,0
T14010,26-09-2022,1140,70,9088909908,0
T14011,26-09-2022,5786,3225,9088909909,0
T14012,26-09-2022,5635,2190,9088909910,0
T14013,26-09-2022,4782,100,9088909911,0
T14014,26-09-2022,935,52,9088909912,1
T14015,26-09-2022,3612,673,9088909913,0
T14016,26-09-2022,3456,290,9088909911,0
T14017,25-09-2022,2660,1048.38,9088909912,0
T14018,25-09-2022,5828,920,9088909913,0
T14019,25-09-2022,3896,400,9088909900,0
T14020,27-09-2022,3438,1385,9088909901,0
T14021,27-09-2022,4882,160,9088909902,0
T14022,26-09-2022,6819,438.18,9088909903,0
T14023,26-09-2022,3797,1160,9088909904,0
T14024,26-09-2022,5381,814,9088909905,0
T14025,26-09-2022,6516,200,9088909906,0
T14026,26-09-2022,6998,160,9088909907,0
T14027,27-09-2022,1700,1000,9088909908,0
T14028,22-09-2022,2044,839.85,9088909909,0
T14029,22-09-2022,6535,300,9088909910,0
T14030,22-09-2022,6366,205,9088909911,0
T14031,22-09-2022,3202,120,9088909912,0
T14032,22-09-2022,4876,1330,9088909913,0
T14033,27-09-2022,512,1500,9088909914,1
T14034,27-09-2022,2050,300,9088909900,0
T14035,27-09-2022,1639,3191,9088909901,0
T14036,27-09-2022,4878,1820,9088909902,0
T14037,22-09-2022,6649,770,9088909903,0
T14038,22-09-2022,1456,122,9088909904,0
T14039,22-09-2022,1979,370,9088909905,0
T14040,22-09-2022,3348,300,9088909906,0
T14041,22-09-2022,2079,220,9088909907,0
T14042,27-09-2022,5217,24,9088909908,0
T14043,27-09-2022,505,1799,9088909909,1
T14044,27-09-2022,1663,2130,9088909910,0
T14045,27-09-2022,565,2000,9088909911,1
T14046,27-09-2022,4975,1000,9088909912,0
T14047,27-09-2022,3790,789.6,9088909913,0
T14048,27-09-2022,3449,74,9088909914,0
T14049,22-09-2022,5494,200,9088909913,0
T14050,22-09-2022,1499,445,9088909914,0
T14051,22-09-2022,4805,1300,9088909900,0
T14052,22-09-2022,2183,3160,9088909901,0
T14053,22-09-2022,3866,49,9088909902,0
T14054,22-09-2022,5405,839,9088909903,0
T14055,22-09-2022,5323,960,9088909904,0
T14056,22-09-2022,6667,50,9088909905,0
T14057,22-09-2022,781,50,9088909906,1
